,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__gamma,param_model__max_depth,param_model__min_child_weight,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
10,0.2213284969329834,0.04406485105518856,0.006354761123657226,0.0019745488314756076,0.6,0.5,4,1,0.8,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__subsample': 0.8}",-503.2327819508683,-699.8739004496146,-795.0223377380618,-1271.4638293607081,-445.30809050279134,-742.9801880004088,293.2401721788077,362,-1.9008994916447275,-7.696458168056167,-16.261275160700016,-26.865637918142234,-34.46093299170244,-17.437040746049114,11.969497989242612
11,0.21477532386779785,0.05142688670288814,0.004640054702758789,0.0018385726748545007,0.6,0.5,4,1,1.0,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 4, 'model__min_child_weight': 1, 'model__subsample': 1.0}",-469.7722615418966,-559.9807554083749,-742.8128147267108,-1077.984597846629,-549.816675210184,-680.0734209467591,218.12160920309648,299,-2.0019699490705016,-8.186339562263333,-16.758195805441897,-26.20103904034866,-34.55565563951402,-17.54063999932768,11.782009092677448
12,0.18265480995178224,0.056935144376537565,0.006388950347900391,0.003813686726950582,0.6,0.5,4,5,0.6,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 4, 'model__min_child_weight': 5, 'model__subsample': 0.6}",-467.17340994711174,-629.0530523124571,-691.4918971773888,-1141.2957167187903,-479.046220882227,-681.6120594075949,245.43267041700142,301,-3.1491412498480997,-9.514326070748945,-18.621669622104136,-29.76430359094338,-37.511901966582066,-19.712268500045326,12.628499364704712
13,0.18184046745300292,0.05853170146830325,0.005760717391967774,0.002920970773581379,0.6,0.5,4,5,0.8,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 4, 'model__min_child_weight': 5, 'model__subsample': 0.8}",-475.25669000348086,-634.188645989962,-775.5644088167529,-1229.597908062426,-471.8882193108163,-717.2991744366875,279.8439890785524,339,-2.700449406371745,-8.430602446001242,-17.103413217151346,-27.058110015712522,-36.716305526294036,-18.401776122306178,12.312561188645573
14,0.1912668228149414,0.05869735313468092,0.004024982452392578,0.0005658327817083009,0.6,0.5,4,5,1.0,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 4, 'model__min_child_weight': 5, 'model__subsample': 1.0}",-473.798383024705,-568.1598018020587,-703.9767216940063,-1067.5130967731427,-557.6374095312733,-674.2170825650371,210.03524133154573,294,-2.516994460197401,-8.747467352195716,-16.12984251212981,-26.526959155508333,-36.48921051555657,-18.082094799117566,12.193084516411286
15,0.17850561141967775,0.06253591476948497,0.004931211471557617,0.0029686420746627114,0.6,0.5,4,10,0.6,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 4, 'model__min_child_weight': 10, 'model__subsample': 0.6}",-440.8001836743459,-500.11628765428463,-693.8504911730837,-1024.616320479048,-554.7152138525267,-642.8196993666578,208.47606596818056,254,-3.7748307270571746,-10.276665531130622,-22.650367296476112,-32.88629983040401,-40.85757782080657,-22.0891482411749,13.741152585845432
16,0.1810601234436035,0.04299682636189304,0.0056439399719238285,0.0028736827288071754,0.6,0.5,4,10,0.8,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 4, 'model__min_child_weight': 10, 'model__subsample': 0.8}",-508.6960994972812,-671.3957713206494,-783.7970326525862,-1153.9114876469291,-455.04787569569055,-714.5696533626272,248.76218955089612,334,-2.981818520861132,-9.61728417146227,-19.13349383273362,-30.012851747581806,-37.26143988921825,-19.801377632371416,12.618933193535172
17,0.17719383239746095,0.04254994174439291,0.004316997528076172,0.0010418034153772226,0.6,0.5,4,10,1.0,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 4, 'model__min_child_weight': 10, 'model__subsample': 1.0}",-475.8397555244017,-562.1898420416071,-731.0435714822273,-1131.4217257087464,-523.1699112024472,-684.732961191886,239.34549568273488,307,-3.263645818789164,-9.885341541373217,-19.8931470012165,-27.703418646594642,-37.76041837097953,-19.701194275790613,12.302454875591135
18,0.3145433902740479,0.06907153467011182,0.004883384704589844,0.0019731176167281073,0.6,0.5,5,1,0.6,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__subsample': 0.6}",-496.7533792195194,-564.2922364043377,-801.8593026558528,-1352.9065767360707,-674.7897851821771,-778.1202560395916,305.45369022301105,378,-0.937761346882566,-3.8097591955721235,-10.493732458247841,-17.26312576392584,-22.879690257838963,-11.076813804493465,8.167359420472737
19,0.29847540855407717,0.05371188825395225,0.005814313888549805,0.0030697757857224054,0.6,0.5,5,1,0.8,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__subsample': 0.8}",-531.0471275421927,-675.0905501470775,-823.8611866589521,-1386.4424757511324,-573.8161151293921,-798.0514910457493,310.98627564546723,402,-0.6397151475593307,-3.1169331706789305,-8.377030829533462,-14.440945912491683,-19.981899382935662,-9.311304888639814,7.136026646960981
20,0.3081687927246094,0.06826387516857843,0.007505607604980469,0.0026558925948869517,0.6,0.5,5,1,1.0,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__subsample': 1.0}",-516.4249874313177,-853.8654855592765,-782.6882165922392,-1231.2436829348078,-587.91859846317,-794.4281941961622,250.7629900850789,400,-0.8117065897850612,-3.590233094642326,-7.998713070999241,-15.268568431951973,-20.713467619092825,-9.676537761294284,7.369234147366684
21,0.2803396224975586,0.08336547476643358,0.008194351196289062,0.0022496864752078443,0.6,0.5,5,5,0.6,"{'model__colsample_bytree': 0.6, 'model__gamma': 0.5, 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__subsample': 0.6}",-472.8380373444924,-667.087082835886,-752.7713931469743,-1350.0430112777606,-583.3690892509712,-765.221722771217,306.7115770802941,375,-1.5590162443928768,-4.7675258642588165,-11.119423540880295,-19.18723759233167,-23.864072430791172,-12.099455134530965,8.419755115704193
